ID,Answer
2641,2008年
2642,4個
2643,溫州
2644,下薩克森邦
2645,《宅地法》
2646,中途公園
2647,美軍
2648,郵票
2649,高房價
2650,1849年
2651,2016年9月30日
2652,定性分析幸福
2653,解放軍
2654,1946年
2655,伊斯蘭教
2656,元弘之亂
2657,6-8月
2658,
2659,暴雪娛樂公司
2660,第二次世界大戰
2661,英屬維京群島
2662,理論心理學
2663,墨點法
2664,136.03萬人
2665,唐朝
2666,戰鬥機
2667,克列孟梭
2668,240℃
2669,國家邊海防委員會
2670,洋馬兒
2671,中部科學園區
2672,1799年
2673,特瓦族
2674,百濟個性溫和的雕塑
2675,麻州
2676,杜林
2677,庫侖阻力
2678,個別單位上課。這是多數私立中式學校都面對的問題
2679,呂秀蓮
2680,耶穌會
2681,愷撒
2682,鄂圖曼
2683,以農養工
2684,捷克斯洛伐克
2685,2013年
2686,忠孝橋
2687,梅布爾
2688,1861年
2689,高崗
2690,1925年
2691,海水淡化
2692,大學文憑
2693,
2694,果蠅遺傳
2695,1779年
2696,印尼
2697,人本主義
2698,首爾塔洞公園
2699,7票棄權
2700,雍正二年降旨准廣東人移民臺灣
2701,公開產品
2702,3%
2703,西元前8200年
2704,《凡爾賽和約》
2705,什錦麵
2706,供給創造需求
2707,中東
2708,79年
2709,陳誠
2710,土魯斯的阿爾比派
2711,鈍吻鮭
2712,中國大陸
2713,甘蔗
2714,早已不滿北條氏專制政權
2715,定用戶組
2716,約翰·福特
2717,
2718,2010年
2719,古典主義風格
2720,憲模式
2721,2008年
2722,納粹黨
2723,清政府
2724,拿破崙
2725,[UNK]
2726,漢魏故城
2727,1920年代
2728,
2729,威廉一世
2730,接收人造衛星
2731,第1668號
2732,1702年
2733,失去控制
2734,
2735,同盟國
2736,1944年[UNK]去世後
2737,臺灣國語
2738,布里斯托爾成為重要的汽車輸出港。布里斯托有2個重要的高等教育機構:成立於1909年，紅磚大學之一的布里斯托大學，布里斯托
2739,河運
2740,庫曼
2741,國際動物命名委員會
2742,黃金自由貿易
2743,脫脫
2744,英語
2745,大韓帝國被迫與日本簽訂不平等條約《乙巳條約》。大韓帝國成為日本的保護國。伊藤博文成為日本在朝鮮的第一任統監。1909年伊藤博文在哈爾濱被朝鮮民族主義者安重根刺殺。1910年，《日韓合併條約》
2746,城市信封
2747,第265任
2748,蒸汽機車
2749,死亡
2750,40人
2751,阿拉瓦克印第安人
2752,皇后大道東一帶。灣仔海岸線歷年不停的隨著填海外移。1841年建築皇后大道前，海岸約在大道東附近。建造大道東時倒進海中的沙土成了新的土地，新的海岸
2753,日本各[UNK]鐵路公司
2754,實用升限以及操作高度等方面，尤其是最大飛行速度從次音速
2755,德國
2756,蘿蔔糕
2757,伽利略
2758,1875年
2759,裏海
2760,1863年
2761,1880年
2762,16世紀末葉
2763,1888年
2764,杜林是一國際化的歐洲城市，杜林
2765,1991年
2766,毛利家
2767,短體鯨龍
2768,尹伊桑
2769,拿破崙
2770,267年
2771,京大年度慶典
2772,中華人民共和國
2773,愛格思海金斯公司
2774,阿拉巴馬州
2775,2007年
2776,《名人傳
2777,鄧芝
2778,傑斐遜·戴維斯
2779,1867年
2780,70%
2781,狩獵採集社會
2782,第三世界國家
2783,國民黨
2784,入學考試
2785,遲了很久
2786,伊斯蘭哈里發軍隊
2787,鄂圖曼
2788,1986年
2789,古中國
2790,二戰結束之後，現在下薩克森邦所在區域的大部分面積屬於英占區的管轄範圍。為了在自己的占領區內建設面積足夠大的邦，當時的英國占領當局在1946年11月8日
2791,中國伊斯蘭教協會、中國天主教愛國會
2792,心血管疾病
2793,中心
2794,元朝
2795,硫酸
2796,義大利戰爭
2797,1980年超級基金法
2798,中華人民共和國
2799,納粹德國
2800,募兵制
2801,1933年
2802,2015年
2803,丙子胡亂
2804,中世紀
2805,中世紀中期
2806,《有關國軍參與海外派遣活動的法律案》
2807,大滿貫
2808,華沙
2809,伯力
2810,外交政策
2811,流音音位，只有少數種類的語言沒有流音，如達科他語、黑腳族語、艾非可語
2812,8世紀
2813,約翰二世·科穆寧皇帝
2814,凡爾賽宮
2815,北海道帝國大學農學部
2816,2008年
2817,信陽市
2818,地區邊界
2819,電腦介入飛控系統
2820,動物命名法
2821,2016年
2822,1789年
2823,窩闊台汗命朮赤長子拔都、貴由與蒙哥、速不台等第二代蒙古王子
2824,國際動物命名法委員會
2825,提防燕王謀反
2826,金靴獎
2827,齊格蒙特三世
2828,
2829,邦特蘭
2830,萊茵河
2831,氧化亞氮氣體
2832,第一個接受現行新約正典
2833,義陽
2834,
2835,期貨合約
2836,
2837,銀熊獎
2838,1968年
2839,靜止心率
2840,釣魚臺
2841,漢諾瓦
2842,1989年
2843,武昌起義爆發
2844,直接管理寺院周圍13莊政教事務
2845,殺傷力大
2846,第一波新政
2847,非歐幾里得幾何
2848,1976年
2849,地球大氣層及其他天體之外的虛空區域
2850,聯合國
2851,1980年代
2852,楊森
2853,1859年
2854,考古學家在印度海岸線上挖掘出大量的羅馬錢幣證明了羅馬與印度之間存在貿易往來。為了更好的與羅馬帝國進行貿易活動
2855,學權部
2856,阮彌之
2857,粵西
2858,羅斯托克港
2859,北印度和巴基斯坦的印度河文明
2860,约瑟夫·斯卡利格
2861,湖州人
2862,維多利亞港
2863,中文搜尋引擎
2864,20%
2865,分發式政策
2866,羅馬士兵並沒有打斷耶穌的腿
2867,12歲以上
2868,比利時人
2869,1000米
2870,馬關條約
2871,羅斯福
2872,大陸性季風氣侯
2873,214微克
2874,
2875,過渡時期憲法
2876,益州
2877,段氏
2878,
2879,不知道散彈槍
2880,海南特別行政區海口市
2881,上海交通大學大學學術排名評比
2882,雌雄同體
2883,自己形象
2884,攔截機
2885,印度商旅把笈多王朝
2886,2000年
2887,15年
2888,護航艦艇
2889,臺灣外交困境
2890,第26屆
2891,武漢大學
2892,第三心音
2893,1989年
2894,史達林
2895,臺北市的衛星城市
2896,英國
2897,廣州鐵路公司
2898,航宇
2899,沉默寡言
2900,孫傳芳
2901,襄樊之戰
2902,亞歷山大·羅德
2903,霍諾里烏斯
2904,多倫多
2905,《農書》
2906,伊爾庫次克
2907,中世紀中期
2908,瑞派克路，所以瑞派克競賽
2909,庫曼語辭典
2910,台南
2911,精神醫學
2912,蕃人公學校
2913,1987年
2914,發願
2915,6月1日
2916,直布羅陀海峽
2917,只是把普選局限於男性
2918,在一固定期間內，一家機構的現金增減變動情形
2919,1923年
2920,鏡廳
2921,安帝
2922,光緒年間
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,49.5萬
2927,溫度和降水
2928,磷礦石
2929,美國
2930,克羅埃西亞
2931,1512年
2932,消亡階段
2933,約翰•貝茨•克拉克獎
2934,強所擁有蔭戶不承擔國家賦役，僅對塢主負有義務
2935,哈德良
2936,《天體運行論》
2937,慢病毒載體
2938,電力網路
2939,種族
2940,南成旭
2941,盧安達
2942,英格蘭體育俱樂部
2943,厄爾布魯士峰
2944,國民政府
2945,明朝
2946,武器設計製造人才
2947,2002年
2948,極光
2949,50個
2950,1830年開通的英國
2951,
2952,1874年
2953,
2954,金泳三
2955,擅長隨心所欲控制自己的體重
2956,新生代時期
2957,憲政改革
2958,中華民國國軍中的空軍，以國防部空軍司令部為首，下轄空軍作戰指揮部、空軍教育訓練暨準則發展指揮部、空軍防空暨飛彈指揮部、空軍保修指揮部、空軍軍官學校，作戰聯隊及基地指揮部等單位，員額約35000人左右，是東亞地區重要航空部隊之一。中華民國《國防報告書》
2959,元太祖成吉思汗
2960,電動機
2961,認可了五個制度性宗教在中國的地位
2962,聯合國
2963,內需市場
2964,高商業價值
2965,翻版金日成
2966,啟德機場
2967,奧地利
2968,日本
2969,愛爾蘭語
2970,狄拉克重視學術上的追求，在物質生活上毫無享受，他不喝酒，不抽菸，只喝水。喜歡走路和游泳，偶而也會和朋友去電影院看電影。此外，狄拉克
2971,泰加
2972,敦煌石窟
2973,鍾祥蘭台宮
2974,朝鮮
2975,1972年
2976,農業、紡織業
2977,兩天
2978,喀喇汗國
2979,颶風戰鬥機
2980,黨內上層
2981,1932年
2982,1952年
2983,葛摩
2984,2003年1月12日
2985,釣魚臺
2986,紐科門
2987,村民委員會
2988,猶太會堂
2989,三菱
2990,《韓國憲法》
2991,岳飛
2992,探馬赤軍
2993,
2994,1637年
2995,西晉
2996,西人黨
2997,民國26年上半年
2998,墨西哥南部
2999,一次世界大戰時期
3000,大朝鮮國
3001,麻省理工建築與規劃學院
3002,熱帶稀樹草原
3003,1171年
3004,《日韓合併條約》
3005,羽柴秀吉
3006,獨裁政權
3007,四十三年
3008,眾議院議員總選舉
3009,魏源所著聖武記
3010,保祿六世
3011,阿拉伯宗教
3012,庫務局
3013,印度教
3014,文學作品
3015,制人入侵薩克森和波西米亞
3016,艾瑪·史東
3017,1622年
3018,三產業
3019,兩極
3020,德宏州
3021,25個
3022,蒸汽推動
3023,約翰一世
3024,華北平原
3025,振州
3026,卡拉卡爾帕克族
3027,李時珍
3028,舊莫比爾
3029,埃及
3030,辛亥革命
3031,六十年代
3032,十年
3033,皈依伊斯蘭教
3034,兵部右侍郎
3035,六四天安門事件
3036,周恩來做了自我檢討，而劉少奇
3037,《北京條約》
3038,1976年
3039,1958年
3040,縣內生產總值
3041,國民議會
3042,日本竹[UNK]魚
3043,上層階級
3044,生活部
3045,歐洲工業文明
3046,15566人
3047,西方資本主義國家發展關係的外交政策
3048,300公厘
3049,廖內省
3050,
3051,淮安區境內
3052,育苗
3053,春耦齋
3054,2002年
3055,50%
3056,西里爾字母
3057,南明政權
3058,中國共產黨紀律檢查機關
3059,法蘭克福
3060,契約經濟
3061,
3062,郭手下
3063,保護蒙古人地位
3064,離岸人民幣
3065,資本主義
3066,世襲
3067,金正恩
3068,戰艦
3069,四個戰勝國
3070,唐朝至德二年
3071,哈利里德
3072,1871年1月18日
3073,劉少奇
3074,90年代
3075,溫尼伯國際機場
3076,朝鮮民主主義人民共和國
3077,灌輸人民
3078,2部
3079,團體
3080,黑龍江
3081,高盧帝國
3082,香港
3083,秦漢時期
3084,居民委員會
3085,民國29年
3086,第二帝國時期
3087,1969年初，劉少奇患重病，由中南海特派的搶救組予以搶救。1969年10月17日
3088,通化市
3089,鄭成功
3090,烏茲別克斯坦
3091,玉米
3092,三年海水
3093,俄羅斯進行了國事訪問
3094,2006年
3095,1970年代初期
3096,集中式工業
3097,史都華的影迷太多，不執行任務的時候他也不敢前往倫敦
3098,馬加人
3099,1938年
3100,巴西
3101,韓國東西合璧混合文化的特點，通過挖掘人性之美，褒揚真、善、美，塑造執著、堅忍、充滿朝氣的人物形象，倡導夫妻恩愛、孝敬父母、誠實守信，珍惜親情等傳統儒家思想
3102,常見
3103,駱克道
3104,71.7公里
3105,拜占庭帝國
3106,
3107,廣電總局
3108,「十三翼之戰
3109,艾森豪
3110,檢查站
3111,積水潭
3112,雲貴高原
3113,喀喇汗國
3114,1917年
3115,紅衫軍運動」
3116,第五次北伐
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,幽州
3122,軍事執政初期蘇利南政府還大致獲得人民的信賴與當初殖民母國荷蘭政府的良好關係與經濟援助，但在1982年12月8日一場稱為十二月屠殺的事件中，多達15位的政治反對領袖遭到執政政府的暗殺
3123,日本的支持下再次宣布獨立。1920年，日本派山田大佐為參謀長，成立對蒙顧問團遊說外蒙喇嘛王公支持恩琴。11月，恩琴第一次進軍庫倫戰敗
3124,1970年代
3125,
3126,王守仁念戰爭破壞巨大
3127,周恩來
3128,貴霜帝國
3129,1978年
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,過度漢化
3134,4000米
3135,李東陽
3136,1916年
3137,八寶粥
3138,
3139,印度教
3140,青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,以適應對外開放的需要
3144,信陽市
3145,1782年
3146,1867年
3147,日本武士時代
3148,大學
3149,貝爾格勒
3150,豐田汽車
3151,政府財政撥款
3152,1918年
3153,1972年
3154,高架電纜
3155,荷蘭
3156,伊薩克
3157,有絲分裂
3158,卡爾施塔特
3159,拉丁字母
3160,缺氧新陳代謝
3161,
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,玫瑰盃[UNK]
3167,
3168,土地改革
3169,[UNK].[UNK].[UNK][UNK]
3170,巴黎植物園
3171,
3172,1739年
3173,民族文化多元化
3174,柏林圍牆
3175,男子商人合營技術學院
3176,商業
3177,忻城縣
3178,東側
3179,田春蔚
3180,冬季奧運會
3181,動物命名法作用
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,7世紀
3186,第一個階段
3187,波蘭
3188,麗貝卡·布蘭克
3189,《東方紅》
3190,太平洋戰爭
3191,宋元豐五年
3192,
3193,莫敦梅
3194,北京
3195,1942年末
3196,巴洛克風格
3197,巴爾幹社會主義國家，由馬其頓、塞爾維亞、波士尼亞與赫塞哥維納、克羅埃西亞、斯洛維尼亞、蒙特內哥羅等社會主義共和國
3198,15年
3199,燕國人衛滿推翻古朝鮮准王
3200,俗世
3201,受貨幣經濟影響
3202,史書中，由於妃嬪人數眾多，相較於皇后，通常對她們很難全部記錄。一位皇帝即使擁有眾多妃嬪，也可能只有寥寥數人被記錄。歷代紀傳體史書中后妃傳
3203,1967年
3204,約翰二世·科穆寧皇帝
3205,切羅基人
3206,31個
3207,《血淚
3208,新北市
3209,北竿島
3210,拉彼魯茲
3211,奧圖·普萊明傑
3212,1235年
3213,研究敦煌石窟
3214,火力發電廠
3215,法國馬賽被刺殺。兇手韋利奇科·迪米特羅夫·克林
3216,2017年
3217,伊斯蘭哈里發軍隊
3218,台北港
3219,完整波動模型
3220,波多黎各
3221,1929年
3222,400人
3223,鱷魚一類
3224,2500米
3225,35號決議
3226,客車整備
3227,《獨立宣言書》
3228,江北地區
3229,希臘文化
3230,19世紀
3231,中山粵菜
3232,弗拉維烏斯·奧古斯都·霍諾留
3233,阿忽台
3234,倭國
3235,1949年
3236,東羅馬文化
3237,會長
3238,基督教保守派組織78.5萬美金
3239,昆明長水國際機場
3240,豐田汽車
3241,兩棲動物
3242,中央軍委議事協調機構
3243,西部草原
3244,1961年
3245,馬爾吉特
3246,13世紀
3247,詹姆斯·畢倪和邁克爾·馬黎·費爾德的報告書
3248,約翰•貝茨•克拉克獎
3249,漢族
3250,24位
3251,小高加索山脈
3252,
3253,軍事科研活動
3254,中國共產黨紀律檢查機關
3255,運糧困難
3256,民主黨
3257,1636年四月
3258,[UNK]隱之心
3259,法國獲勝
3260,文化大革命
3261,公元第二世紀
3262,[UNK]-29轟炸機對日本
3263,大蒙古國
3264,漢朝軍事壓力
3265,1924年
3266,2013年1月1日
3267,毛澤東
3268,民國39年
3269,華萊士
3270,鐵元素
3271,儲備已由危機時的39億美元恢復到978億美元
3272,體系辯護
3273,民國元年
3274,1927年
3275,1233年史彌遠死後
3276,2013年
3277,瑞士宗教改革家
3278,網路龐克
3279,教會法學
3280,維多利亞湖
3281,《天體運行論》
3282,馬英九
3283,我們說相聲
3284,朱文圭
3285,巴夏禮
3286,廣島市
3287,監理會
3288,毒品
3289,《財富
3290,經濟穩健發展
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,金漢[UNK]
3296,俄羅斯聯邦主體之一。面積316900平方公里，人口為1070128人，首府為托木斯克。在最高蘇維埃主席團命令之下，建立於1944年8月13日。托木斯克州從南至北，從西向東橫恆780公里。沿鄂畢河從南邊碼頭巴圖里諾至北邊碼頭索斯尼諾為1065公里。托木斯克州北鄰秋明州
3297,第十屆全國人大第五次會議
3298,馬林諾夫斯基
3299,西方政治哲學
3300,元朝
3301,劉義宣
3302,制度治理臺灣
3303,李宗仁
3304,非美元貨幣
3305,1971年
3306,1282年
3307,爭取速度上的優勢
3308,漢文
3309,高加索山脈
3310,用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,紅線
3314,奈及利亞
3315,1955年
3316,8市
3317,君士坦丁堡
3318,路易·菲利普國王
3319,中華民國政府
3320,1912年
3321,1903年
3322,鐵
3323,通俗文化
3324,9世紀
3325,路易-拿破崙
3326,內蒙古
3327,獅子外型
3328,宋高宗
3329,威武陳元帥廟
3330,美元
3331,電漿體
3332,獅子派
3333,乾隆皇帝
3334,讀書會
3335,1998年
3336,西班牙
3337,朝鮮民主主義人民共和國
3338,成吉思汗時代
3339,集中式工業
3340,地中海
3341,1908年
3342,1980年5月4日
3343,金正恩舊戀人歌手玄松月及銀河水管弦樂團團長文慶鎮及王在山輕音樂團的一名成員等九人因為傳播色情而被處決，並且牡丹峰組合成員必須親眼觀看槍決現場。但據南韓媒體報導，玄松月於2014年5月16日出席北韓第9屆全國藝術家大會，並以牡丹峰樂團團長
3344,君士坦丁八世
3345,空氣汙染
3346,1949年
3347,岳飛
3348,劉牢之
3349,總檢察長
3350,長崎縣的飲食文化受到很強的西餐和中餐影響，當地盛行的卓袱
3351,五分之四
3352,上海人
3353,民族主義復活
3354,德國
3355,漢語
3356,集安
3357,1970年
3358,有毒化合物硫化氫
3359,李·亞科卡
3360,五年
3361,瓜拿納樹
3362,特瓦族
3363,髒層
3364,加壓
3365,遺傳物質
3366,進出口貿易
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,約翰•貝茨•克拉克獎
3371,克勞德夏農
3372,印度國民軍
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,美國經濟大蕭條
3377,法語
3378,政治主張
3379,「兩岸經濟合作架構協議」
3380,合肥市政府
3381,理查特里維西克
3382,一線天目前仍屬重要軍事基地
3383,彌爾
3384,《三國史記》和《三國遺事》韓國史書，公元前37年，扶餘王子朱蒙因與其他王子不和，逃離夫餘國到鴨綠江沿岸的卒本扶餘，建立高句麗。《續資治通鑑長編
3385,幽默
3386,普洱市
3387,738年
3388,美國紐奧良
3389,對於旅客的換乘和貨物運輸十分不利
3390,非常小
3391,1961年
3392,公有制占主導
3393,英國
3394,田漢作詞、聶耳
3395,模特兒
3396,1284年
3397,民國27年
3398,天城體
3399,314.23萬
3400,2005年3月20日
3401,
3402,
3403,喬治•赫伯特•沃克•布希
3404,1935年3月希特勒宣布恢復徵兵制並擴充德國軍隊，包括建立凡爾賽條約中禁止德國擁有的海軍武器、裝甲部隊和空軍。1936年
3405,繼續吞併全印度
3406,伊利諾州
3407,公元前240年
3408,漢諾瓦
3409,性犯罪
3410,橫越
3411,
3412,第二代
3413,
3414,元世祖
3415,腳踏車發展史
3416,約翰一世
3417,元世祖至元十七年
3418,反應式裝甲
3419,德川家康
3420,高速線哈大客運專線
3421,海倫市
3422,佛教
3423,恰克圖條約
3424,熱帶雨林氣候
3425,「1月6日獨裁
3426,聖凱薩琳教堂
3427,臺灣
3428,協助
3429,東漢
3430,美國[UNK]電視台
3431,1985年
3432,儒略週期
3433,1991年
3434,11世紀
3435,郭松齡
3436,1931年
3437,歐」型恆星
3438,五權憲法
3439,天皇
3440,2014年
3441,抽鄉
3442,股份制
3443,第四點五代
3444,飛機與潛艇
3445,1976年
3446,「你吃飯了嗎？」
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,康熙年間
3452,懷抱爽」亭
3453,雨果
3454,鄧小平
3455,開放市場
3456,維爾紐斯
3457,民國17年1月
3458,聯邦調查局》
3459,雜交帶
3460,1990年代
3461,《魔戒》
3462,1958年
3463,儒家思想
3464,1954年
3465,12架
3466,廣西廣府人
3467,1897年
3468,中華人民共和國國務院
3469,1920年
3470,元弘之亂
3471,完成了內部自治的體制
3472,倭王權
3473,中環
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,網球正拍擊球
3478,空間視線方向
3479,新南威爾斯學校
3480,良好行為
3481,義陽
3482,中華人民共和國
3483,朱棣
3484,2000餘
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1941年
3489,生命線類
3490,機場快線
3491,薩爾布呂肯地區
3492,張仲景的醫學臨床著作《傷寒雜病論》
