ID,Answer
2846,第一波新政
2847,球面幾何學
2848,1976年
2849,地球大氣層及其他天體之外的虛空區域
2850,第2758號
2851,1980年代
2852,楊森
2853,1859年
2854,為了更好的與羅馬帝國進行貿易活動
2855,學權部
2856,阮彌之
2857,粵西
2858,羅斯托克港
2859,印度河文明
2860,约瑟夫·斯卡利格
2861,湖州人
2862,維多利亞港
2863,郵箱業務
2864,
2865,分發式政策
2866,羅馬
2867,12歲
2868,比利時
2869,1000米
2870,馬關條約
2871,羅斯福
2872,大陸性季風氣侯
2873,214微克
2874,1席
2875,過渡時期憲法
2876,益州
2877,段思平
2878,1953年
2879,不知道散彈槍可以發射小顆粒的霰彈，一戰中被鹿彈擊中的人實際都變成蜂窩
2880,海南特別行政區海口市
2881,社會學
2882,雌雄同體
2883,遺傳定律
2884,攔截機
2885,寮國
2886,2000年
2887,15年
2888,護航艦艇
2889,1970年代
2890,第26屆
2891,武漢大學
2892,第三心音
2893,1989年
2894,史達林
2895,新北市的主要行政區過去皆為全面依賴臺北市的衛星城市
2896,英國
2897,廣州鐵路公司
2898,航宇
2899,跳舞
2900,孫傳芳
2901,元滅宋之戰
2902,亞歷山大·羅德
2903,瓦倫丁尼安三世
2904,9月
2905,占城稻
2906,周恩來
2907,中世紀中期
2908,美國登山車協會
2909,突厥語
2910,台南
2911,法律
2912,日本人在山區設蕃人公學校、蕃童教育所
2913,1987年
2914,神學研究階段
2915,1850年6月1日
2916,直布羅陀海峽
2917,把普選局限於男性
2918,一家機構的現金增減變動情形
2919,1923年
2920,凡爾賽宮室內網球場
2921,安帝
2922,1970年代
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,兩年
2927,大致平坦的地貌
2928,磷礦石
2929,美國
2930,克羅埃西亞
2931,1512年
2932,消亡階段
2933,肌萎縮性脊髓側索硬化症
2934,主要作為軍事防衛
2935,哈德良
2936,《關於托勒密和哥白尼兩大世界體系的對話》
2937,傳送其基因組
2938,電力取暖
2939,種族區分
2940,胡錦濤
2941,盧安達
2942,戴爾廣場足球俱樂部
2943,厄爾布魯士峰
2944,南京國民政府
2945,明朝
2946,抗戰儲備技術人才
2947,1956年
2948,沒有
2949,50個
2950,科學博物館
2951,冬無嚴寒
2952,1874年
2953,維吾爾語
2954,金大中
2955,戰爭對國家的威脅一觸即發
2956,新生代
2957,聯席會議
2958,國防報告書》
2959,忽必烈
2960,電動機
2961,宗教業務
2962,聯合國
2963,內需市場
2964,鱸形目
2965,接班第一步
2966,啟德機場
2967,瑞士
2968,日本
2969,愛爾蘭語
2970,一個小時說一個字
2971,汽運
2972,石窟藝術
2973,鍾祥蘭台宮
2974,朝鮮
2975,1972年
2976,布里斯托鎊
2977,兩天
2978,喀喇汗國
2979,直升機
2980,黨內上層
2981,1932年
2982,1952年
2983,埃及
2984,2003年1月12日
2985,釣魚臺
2986,瓦特
2987,村民委員會
2988,議會大廈
2989,三菱
2990,《韓國憲法》
2991,岳家軍
2992,宿衛軍
2993,道元禪師
2994,1637年
2995,西晉
2996,
2997,民國26年
2998,中東
2999,一次世界大戰時期
3000,大朝鮮國
3001,鋼筋混凝土
3002,一個環境涵蓋了所有生物之間的相互作用
3003,1171年
3004,《日韓合併條約》
3005,羽柴秀吉
3006,中產階級
3007,民國四十三年
3008,第48屆日本眾議院議員總選舉
3009,魏源
3010,教宗保祿六世
3011,阿拉伯宗教
3012,2個
3013,印度-雅利安語言
3014,不重視科舉
3015,博克施道夫戰役
3016,珍妮·蓋諾
3017,1629年與1636年
3018,第三
3019,自轉軸的兩極
3020,德宏州
3021,25個
3022,喬治·史蒂芬生
3023,查士丁尼一世
3024,華北平原
3025,振州
3026,回族
3027,李時珍
3028,舊莫比爾
3029,古希臘
3030,辛亥革命
3031,六十年代
3032,十年
3033,伊斯蘭教
3034,兵部右侍郎兼都察院右都御史
3035,六四天安門事件
3036,周恩來
3037,《北京條約》
3038,1976年
3039,1959年
3040,耕地面積
3041,國民議會
3042,馬鈴薯
3043,凱撒
3044,生活部
3045,科學至上精神
3046,29萬
3047,冷戰格局的結束和世界東西方關係的緩和
3048,300公厘
3049,廖內省
3050,洪邁
3051,淮安區境內
3052,左手的大拇指
3053,中共中央書記處
3054,2002年
3055,50%
3056,西里爾字母
3057,荷蘭
3058,中國共產黨紀律檢查機關
3059,五大
3060,契約經濟
3061,道路
3062,日軍河本大作大佐
3063,為了保護蒙古人地位
3064,工農業
3065,資本主義
3066,四品
3067,金正恩
3068,不贊同
3069,納粹德國戰敗，根據波茨坦會議中英、美、法、蘇四國的協議，決定在德國戰敗後將其一分為四，分別由四個戰勝國
3070,南宋紹興二十二年
3071,蘭希佩洛西
3072,1871年1月18日
3073,劉少奇
3074,90年代
3075,溫尼伯國際機場
3076,瑞士
3077,國家統治者透過集體利益性的方式，達到社會目標的實現
3078,2部
3079,交通部觀光局東北角暨宜蘭海岸國家風景區管理處
3080,黑龍江
3081,高盧帝國與羅馬對峙。高盧帝國
3082,長水村
3083,八王之亂
3084,居民委員會
3085,民國29年
3086,降低貸款利息
3087,1980年2月24日
3088,通化市
3089,康熙帝
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,互補夥伴關係
3094,2006年
3095,1987年
3096,馬克思主義
3097,因為史都華的影迷太多，不執行任務的時候他也不敢前往倫敦
3098,馬加人
3099,清宣統二年
3100,巴西
3101,製導合一
3102,臀位有好幾種狀況：完全臀位
3103,駱克道
3104,71.7公里
3105,神聖羅馬帝國
3106,肌源性自律性
3107,廣電總局
3108,十三翼之戰」
3109,蔣介石
3110,查理檢查站
3111,京杭大運河
3112,雲貴高原
3113,喀喇汗國
3114,1914年
3115,紅衫軍運動
3116,兵分二路
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,幽州
3122,國際社會的壓力
3123,直皖戰爭
3124,1970年代
3125,相聲
3126,平定南昌的寧王宸濠之亂
3127,周恩來
3128,貴霜帝國
3129,
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,
3134,60米
3135,李東陽
3136,1919年
3137,100
3138,百萬分之一
3139,印度教
3140,青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,以適應對外開放的需要
3144,信陽市
3145,1782年
3146,1867年
3147,日本武士時代
3148,武漢大學
3149,貝爾格勒
3150,豐田汽車
3151,政府財政撥款
3152,1918年
3153,1972年
3154,柴油
3155,巴拉馬利波
3156,在金角灣和加拉塔附近的海岸輕易突破
3157,有絲分裂
3158,卡爾施塔特
3159,西里爾字母
3160,二甲醚
3161,1987年
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,小熊
3167,2016年
3168,土地改革
3169,喬治·盧卡斯
3170,皇家學會
3171,周恩來在文革期間的表現，一般認為周恩來
3172,1739年
3173,帝國自由城市
3174,《開槍射擊令》
3175,布里斯托大學
3176,商業上的活力
3177,忻城縣
3178,東側
3179,田春蔚
3180,冬季奧運會
3181,亞屬名
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,4世紀
3186,第一個階段
3187,波蘭
3188,麗貝卡·布蘭克
3189,田漢
3190,太平洋戰爭
3191,西元28年
3192,同化政策
3193,莫敦梅
3194,北京
3195,1941年6月22日
3196,巴洛克風格
3197,人民共和國
3198,15年
3199,商朝
3200,俗世什一稅
3201,受貨幣經濟影響
3202,后妃傳
3203,1967年
3204,匈牙利
3205,西班牙人
3206,31個
3207,苦生活
3208,新北市
3209,北竿島
3210,拉彼魯茲
3211,奧圖·普萊明傑
3212,1235年
3213,石窟藝術
3214,水力發電廠
3215,
3216,2015年6月
3217,天主教
3218,新北市
3219,照明工程
3220,加勒比海
3221,1929年
3222,400人
3223,鱷魚
3224,多瑙河
3225,第1630號決議案
3226,三跨一懸挑
3227,1.6萬
3228,江北地區
3229,希臘文化
3230,19世紀
3231,中山粵菜
3232,君士坦斯
3233,守和林
3234,倭國
3235,1949年
3236,第四次十字軍東征
3237,
3238,[UNK][UNK]
3239,昆明巫家壩國際機場
3240,日產汽車
3241,兩棲動物
3242,負責全國邊海防工作
3243,游隼
3244,1955年
3245,曼琪
3246,13世紀
3247,星系天文學
3248,麻省理工
3249,漢族
3250,24位
3251,小高加索山脈
3252,內政部
3253,軍事科研活動
3254,中國共產黨紀律檢查機關
3255,大雨
3256,民主黨
3257,1627年
3258,性善論
3259,法國獲勝
3260,文化大革命
3261,公元第二世紀
3262,美國陸軍航空隊
3263,於1206年統一漠北諸部族後建立的大蒙古國
3264,漢朝軍事壓力
3265,1926年
3266,2013年1月1日
3267,鄧小平
3268,民國39年
3269,華萊士
3270,
3271,世界第五
3272,經濟大恐慌
3273,民國元年
3274,1909年
3275,1233年
3276,2015年
3277,卡佩爾戰爭
3278,鐵巨人
3279,教會法學
3280,維多利亞湖
3281,《關於托勒密和哥白尼兩大世界體系的對話》
3282,馬英九
3283,台北曲藝團
3284,朱文圭
3285,巴夏禮
3286,廣島市
3287,監理會
3288,超長時間
3289,韓國
3290,沒有
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,李算
3296,秋明州
3297,物權法
3298,馬林諾夫斯基
3299,1651年
3300,世祖忽必烈
3301,江陵
3302,消極的制度治理臺灣
3303,
3304,升值2%
3305,1971年
3306,1282年
3307,爭取速度上的優勢
3308,吐蕃文字
3309,小高加索山脈
3310,用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,幹線道路
3314,奈及利亞
3315,1955年
3316,976毫米
3317,君士坦丁堡城
3318,路易·菲利普國王
3319,相聲瓦舍
3320,1913年
3321,1903年
3322,鐵
3323,伊斯蘭
3324,9世紀
3325,特別警察部隊
3326,內蒙古自治政府
3327,獅子
3328,宋高宗
3329,威武陳元帥廟位於西莒島青帆村
3330,美元
3331,新恆星
3332,獅子派
3333,乾隆皇帝
3334,讀書會
3335,1998年
3336,西班牙
3337,元帥
3338,成吉思汗時代
3339,其政體並未完全掌控社會經濟
3340,地中海
3341,1908年
3342,四年
3343,牡丹峰樂團團長
3344,君士坦丁八世
3345,製造空氣污染
3346,1949年
3347,岳飛
3348,劉牢之
3349,35名
3350,佐世保漢堡
3351,五分之四
3352,日本人
3353,民族主義復活
3354,德國
3355,北方方言
3356,集安
3357,1970年
3358,單斜棱晶體
3359,李·亞科卡
3360,五年
3361,瓜拿納樹
3362,特瓦族
3363,髒層
3364,加壓
3365,遺傳物質
3366,贊同簽訂秘密條約封鎖德國海岸線
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,莫里斯哈勒
3371,哈羅德•金頓
3372,不列顛印度軍隊
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,政治主張
3379,國際園藝家協會
3380,合肥市政府
3381,理查特里維西克
3382,
3383,彌爾
3384,《續資治通鑑長編》卷323宋元豐五年二月己巳條
3385,幽默
3386,無量山
3387,738年
3388,美國
3389,對於旅客的換乘和貨物運輸十分不利
3390,非常小
3391,1961年
3392,計劃經濟體制
3393,英國
3394,田漢
3395,模特兒
3396,1284年
3397,民國27年
3398,悉曇體
3399,1352人／平方公里
3400,2005年3月20日
3401,43.4%
3402,路易十三
3403,沃爾特蒙代爾
3404,1935年
3405,爭取民族權利為發展趨勢
3406,伊利諾州
3407,公元前240年
3408,韋爾夫公爵
3409,性犯罪
3410,喜馬拉雅山形成
3411,信陽長台關編鐘
3412,第三代戰鬥機
3413,黃大仙區
3414,忽必烈
3415,1930年代
3416,巴西爾二世
3417,至元十八年
3418,查布漢裝甲
3419,德川家康
3420,哈大客運專線
3421,世界三大黑土地
3422,佛教
3423,恰克圖條約
3424,南部內陸高原地區
3425,上議院半數成員由國王任命
3426,聖凱薩琳教堂
3427,沈葆楨
3428,協助自殺
3429,西晉
3430,美國[UNK]電視台
3431,1985年
3432,2450084
3433,2009年
3434,11世紀
3435,郭松齡
3436,1931年
3437,歐」型恆星
3438,共產主義
3439,鳩山一郎
3440,2014年
3441,補抽鄉
3442,股份制
3443,兩年
3444,大口徑艦砲
3445,1976年
3446,「你吃飯了嗎？」
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,康熙
3452,蓬萊閣
3453,雨果
3454,鄧小平
3455,非常高的擇偶條件
3456,華沙
3457,民國17年1月
3458,西部片
3459,雜交帶
3460,1990年代後期或以前，香港人口是男多女少，約2000年代
3461,《魔戒》
3462,1958年
3463,儒家思想
3464,1998年1月1日
3465,74-英寸光學望遠鏡
3466,廣西廣府人
3467,1897年
3468,總理
3469,1992年
3470,元弘之亂
3471,完成了內部自治的體制
3472,倭王權
3473,灣仔碼頭
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,雙反
3478,大爆炸理論
3479,新南威爾斯學校
3480,不好的行為，並為不好的行為制定罰則。道路上的車速限制便是一種典型的公共守則
3481,期思陂
3482,中華人民共和國
3483,朱棣
3484,2000
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1941年
3489,生命線類
3490,機場快線
3491,麥茨要塞
3492,最早有關傳染病研究的著作
